""	"ACCHF1"	"ACCHF2"	"ACCHF3"	"ACCHM1"	"ACCHM2"	"ACCHM3"	"ACPNF1"	"ACPNF2"	"ACPNF3"	"ACPNM1"	"ACPNM2"	"ACPNM3"	"CLPSF1"	"CLPSF2"	"CLPSF3"	"CLPSM1"	"CLPSM2"	"CLPSM3"	"CLSBF1"	"CLSBF2"	"CLSBF3"	"CLSBM1"	"CLSBM2"	"CLSBM3"	"GAPNF1"	"GAPNF2"	"GAPNM1"	"GAPNM2"	"VIPSF1"	"VIPSF2"	"VIPSF3"	"VIPSM1"	"VIPSM2"	"VIPSM3"	"WGSBF1"	"WGSBF2"	"WGSBF3"	"WGSBM1"	"WGSBM2"	"WGSBM3"	"WOCHF1"	"WOCHF2"	"WOCHF3"	"WOCHM1"	"WOCHM2"	"WOCHM3"
"ASV63"	188.391038696538	200.492004920049	128.342245989305	559.701492537314	82.2873082287308	104.85651214128	0	0	0	0	0	0	0	0	15.4298310066128	21.8102508178844	19.8675496688742	0	0	0	0	0	42.3728813559322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183.561643835617	0
"ASV64"	0	0	0	0	0	0	0	0	0	0	0	0	211.7903930131	45.7516339869281	339.456282145481	317.339149400218	339.403973509934	61.1664295874822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV65"	289.205702647658	210.332103321033	165.775401069519	0	238.493723849372	196.467991169978	0	0	0	0	0	0	60.0436681222707	0	43.3504775900074	90.5125408942203	115.894039735099	11.3798008534851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV66"	0	40.590405904059	29.4117647058824	0	34.8675034867504	476.82119205298	0	0	0	0	0	0	51.3100436681223	0	418.074944893461	43.6205016357688	39.7350993377484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.16845878136201	0	0	0	0	0	0	0	0	0
"ASV67"	0	6.15006150061501	0	0	23.7099023709902	306.843267108168	0	0	0	0	0	0	122.270742358079	39.2156862745098	235.121234386481	129.770992366412	203.64238410596	38.4068278805121	0	0	0	0	0	22.2222222222222	0	0	0	0	0	0	20.2020202020202	0	0	35.9281437125749	0	0	0	0	0	0	0	0	10.1694915254237	0	0	0
"ASV68"	3.05498981670061	8.61008610086101	0	67.1641791044776	9.7629009762901	0	19.1570881226054	0	160	74.4186046511628	105	26.2008733624454	0	0	0	0	11.5894039735099	0	17.6991150442478	0	8.46262341325811	116	512.71186440678	105.555555555556	62.5000000000001	39.2156862745099	0	528.571428571429	21.7391304347826	180.851063829788	0	1139.53488372093	145.27027027027	47.9041916167665	0	20.3488372093023	9.55794504181601	56.872037914692	13.5746606334842	55.944055944056	17.1232876712329	0	23.728813559322	31.5457413249211	13.6986301369863	0
"ASV69"	0	0	0	0	0	0	0	0	0	0	0	0	0	441.176470588235	38.2072005878031	425.299890948746	125.827814569536	330.014224751067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.1351351351351	32.934131736527	0	0	0	0	0	0	0	0	0	0	0	0
"ASV70"	0	0	0	0	128.312412831241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	477.024070021882	444.287729196051	448	0	344.444444444445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV71"	0	0	0	97.0149253731344	0	4.41501103752759	0	0	85.7142857142858	246.511627906977	135	37.117903930131	0	0	0	16.3576881134133	4.96688741721854	7.11237553342817	32.448377581121	19.6936542669584	7.05218617771509	64	279.661016949153	166.666666666667	114.583333333333	166.666666666667	277.10843373494	600.000000000001	25.3623188405797	159.574468085107	10.1010101010101	93.0232558139535	334.45945945946	146.706586826347	0	29.0697674418605	8.36320191158901	33.175355450237	99.5475113122173	31.4685314685315	0	0	23.728813559322	91.4826498422713	79.4520547945206	45.3172205438067
"ASV72"	0	15.990159901599	0	115.671641791045	0	15.4525386313466	0	0	348.571428571429	302.325581395349	0	26.2008733624454	0	0	0	0	13.2450331125828	0	0	19.6936542669584	0	160	190.677966101695	288.888888888889	114.583333333333	0	493.975903614459	600.000000000001	43.4782608695652	106.382978723404	20.2020202020202	182.724252491694	168.918918918919	146.706586826347	0	20.3488372093023	0	170.616113744076	90.4977375565611	0	17.1232876712329	47.1976401179941	0	63.0914826498423	0	0
"ASV73"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355.072463768116	361.702127659575	343.434343434344	182.724252491694	0	140.718562874252	0	0	0	0	0	0	0	0	0	0	0	0
"ASV74"	3.05498981670061	0	0	0	0	20.9713024282561	0	0	0	0	0	0	70.9606986899563	633.986928104575	45.5547391623806	98.1461286804798	301.324503311258	126.600284495021	0	0	0	24	0	0	0	0	0	0	0	0	0	102.990033222591	0	56.8862275449102	0	0	0	0	0	0	0	0	0	0	0	0
"ASV75"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6343.75000000001	0	746.98795180723	428.571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV76"	42.7698574338086	0	64.1711229946524	0	78.1032078103208	40.8388520971302	0	0	0	0	0	0	136.46288209607	22.8758169934641	152.094048493755	58.8876772082879	125.827814569536	38.4068278805121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37.8548895899054	13.6986301369863	0
"ASV77"	0	0	0	373.134328358209	0	0	0	0	0	0	0	0	0	22.8758169934641	0	49.0730643402399	33.112582781457	0	64.8967551622419	181.619256017506	0	180	33.8983050847458	866.666666666667	0	0	0	0	0	0	0	0	0	83.8323353293413	0	0	15.531660692951	33.175355450237	0	10.4895104895105	0	0	0	378.548895899054	24.6575342465754	0
"ASV78"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226.027397260274	112.094395280236	386.440677966102	586.750788643533	468.493150684932	202.416918429003
"ASV79"	0	0	0	0	0	0	203.065134099617	0	371.428571428572	223.255813953489	0	144.10480349345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV80"	0	0	0	0	0	0	0	0	51.4285714285715	0	0	0	30.5676855895197	483.660130718954	44.8199853049229	113.413304252999	215.23178807947	176.386913229019	0	0	0	0	0	0	0	0	0	0	0	0	0	73.0897009966778	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV81"	184.317718940937	100.861008610086	101.604278074866	0	75.3138075313808	251.655629139073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV82"	0	0	0	0	0	0	0	0	0	0	0	0	0	1009.80392156863	11.756061719324	65.4307524536532	36.4238410596027	298.719772403983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV83"	0	0	0	0	0	0	141.76245210728	0	297.142857142857	139.53488372093	700.000000000001	493.449781659389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV84"	0	0	0	0	0	153.421633554084	0	0	0	0	0	0	79.6943231441048	0	80.088170462895	0	102.649006622517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179.21146953405	0	0	0	41.0958904109589	0	0	126.182965299685	0	9.06344410876133
"ASV85"	0	17.220172201722	5.3475935828877	0	0	19.8675496688742	0	0	0	0	0	0	116.812227074236	26.1437908496732	135.929463629684	82.8789531079608	192.05298013245	22.7596017069701	0	0	0	48	0	33.3333333333334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.5457413249211	0	0
"ASV87"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	440.789473684211	0	0	469.194312796209	384.615384615385	416.083916083916	0	0	0	0	0	0
"ASV88"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61.0687022900763	51.3245033112583	0	0	0	0	0	0	0	0	0	0	0	0	1531.91489361702	0	0	851.351351351352	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV89"	0	0	0	0	0	0	0	0	0	0	0	0	10.9170305676856	0	174.871418074945	20.7197382769902	311.258278145695	18.4921763869132	0	0	0	0	0	0	0	39.2156862745099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9274447949527	10.958904109589	0
"ASV90"	0	0	0	0	0	0	103.448275862069	26.0960334029228	0	0	335	386.46288209607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV91"	0	0	0	0	0	0	0	0	0	0	0	0	145.196506550218	0	77.8839088905217	89.4220283533261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105.263157894737	0	0	90.047393364929	0	0	0	0	0	0	0	0
"ASV92"	0	19.680196801968	0	0	50.2092050209205	90.5077262693157	0	0	0	0	0	0	39.3013100436681	0	91.844232182219	17.4482006543075	152.317880794702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV93"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123.287671232877	115.044247787611	183.050847457627	302.839116719243	208.219178082192	51.3595166163142
"ASV94"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	0	0	0	0	0	0	0	0	0	0	0	0	201.754385964912	0	0	0	280.54298642534	241.258741258741	0	0	0	0	0	0
"ASV95"	0	0	0	0	0	103.752759381898	0	0	0	0	0	0	37.117903930131	0	31.5944158706833	0	99.3377483443709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86.0215053763441	0	0	0	0	0	0	0	0	0
"ASV96"	0	0	0	0	0	64.0176600441501	0	0	0	0	0	0	52.4017467248908	0	36.0029390154298	0	102.649006622517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.8947368421053	0	80.0477897252091	0	0	0	0	0	0	0	0	0
"ASV97"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253.623188405797	0	156.565656565657	0	0	116.766467065868	0	0	0	0	0	0	0	0	0	0	0	0
"ASV98"	0	82.4108241082411	74.8663101604278	343.283582089552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV99"	0	0	0	0	0	0	0	0	0	223.255813953489	0	26.2008733624454	0	0	0	0	0	0	58.9970501474926	10.9409190371991	0	28	88.9830508474577	77.7777777777778	0	68.6274509803923	132.530120481928	114.285714285714	0	106.382978723404	0	56.4784053156146	94.5945945945946	47.9041916167665	0	0	0	0	0	0	0	0	0	69.4006309148265	0	24.1691842900302
"ASV100"	0	51.6605166051661	13.3689839572193	0	139.470013947001	120.309050772627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV101"	0	0	0	0	0	0	0	0	0	0	0	0	0	362.745098039216	13.9603232916973	47.9825517993457	41.3907284768212	83.9260312944524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV102"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181.159420289855	0	0	0	70.945945945946	98.8023952095809	0	0	0	0	0	0	0	0	0	0	0	0
"ASV103"	0	0	0	74.6268656716418	0	0	0	0	91.4285714285715	0	55	19.6506550218341	4.36681222707424	0	0	0	0	0	47.1976401179941	0	0	100	127.118644067797	105.555555555556	0	0	0	0	0	0	0	106.312292358804	121.621621621622	41.9161676646707	0	0	0	0	0	24.4755244755245	0	8.8495575221239	0	31.5457413249211	0	0
"ASV104"	0	0	0	0	0	0	0	0	0	0	0	0	248.908296943231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV105"	60.081466395112	17.220172201722	29.4117647058824	0	34.8675034867504	89.4039735099338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV106"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	668.918918918919	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV107"	23.4215885947047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.6666666666667	0	0	0	0	0	0	0	0	5.98802395209581	0	0	0	0	0	0	0	32.448377581121	0	0	0	0
"ASV109"	0	0	0	48.5074626865672	0	0	0	0	0	88.3720930232559	0	0	0	0	0	0	0	0	73.7463126843658	0	12.6939351198872	0	67.7966101694916	0	0	225.490196078432	132.530120481928	0	0	0	0	0	155.405405405405	0	0	0	9.55794504181601	0	0	0	0	0	47.4576271186441	0	0	0
"ASV110"	0	0	0	0	0	0	0	0	0	0	0	0	3.27510917030568	55.5555555555556	15.4298310066128	88.3315158124318	0	78.2361308677098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV111"	0	50.4305043050431	0	111.940298507463	15.3417015341702	9.93377483443709	0	0	91.4285714285715	120.93023255814	0	0	0	0	0	0	0	0	0	0	0	124	0	16.6666666666667	0	0	0	0	0	0	0	13.2890365448505	0	0	0	0	0	0	0	0	0	0	16.9491525423729	0	0	0
"ASV112"	0	0	0	0	0	0	0	0	0	0	0	0	32.7510917030568	19.6078431372549	43.3504775900074	38.1679389312977	48.0132450331126	15.647226173542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV113"	0	0	0	0	0	0	0	0	0	0	0	0	0	284.313725490196	0	37.0774263904035	0	68.2788051209104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV114"	0	33.210332103321	0	0	4.18410041841004	27.5938189845475	0	0	0	0	0	0	14.1921397379913	19.6078431372549	21.3078618662748	11.9956379498364	9.93377483443709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44.2054958183991	0	0	0	0	0	0	0	0	0
"ASV115"	0	0	0	0	0	0	0	0	68.5714285714286	93.0232558139536	0	13.1004366812227	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	164.285714285714	0	0	0	39.8671096345515	87.8378378378379	0	0	0	0	0	58.8235294117647	38.4615384615385	0	0	0	66.2460567823344	0	0
"ASV116"	8.14663951120163	19.680196801968	0	0	0	0	53.639846743295	13.5699373695198	0	0	65.0000000000001	100.436681222707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68.4931506849315	0
"ASV117"	0	0	0	33.5820895522388	0	0	0	0	62.8571428571429	0	50	0	0	0	0	0	8.27814569536424	0	0	0	0	0	76.271186440678	0	41.6666666666667	0	132.530120481928	221.428571428572	0	0	0	59.8006644518273	30.4054054054054	0	15.3508771929825	0	4.77897252090801	28.436018957346	0	0	0	0	0	0	0	0
"ASV118"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169.653524492234	0	0	0	0	0	0	0	0	0
"ASV119"	0	0	0	0	15.3417015341702	4.41501103752759	0	0	0	0	0	0	0	19.6078431372549	27.9206465833946	62.1592148309706	21.523178807947	17.0697012802276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV120"	0	0	0	0	0	0	0	0	0	0	0	0	0	45.7516339869281	14.695077149155	49.0730643402399	39.7350993377484	49.7866287339972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV121"	0	0	0	11.1940298507463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445.945945945946	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV123"	0	0	0	0	0	0	0	0	0	0	125	0	14.1921397379913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108.108108108108	0	46.0526315789474	0	0	0	0	45.4545454545455	0	0	0	0	46.5753424657534	30.2114803625378
"ASV124"	0	0	0	0	0	0	0	0	0	0	0	0	31.6593886462882	0	27.1858927259368	46.8920392584515	24.8344370860927	9.95732574679943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV125"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.2681851579721	35.9869138495093	82.7814569536424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV127"	0	8.61008610086101	0	0	13.9470013947001	50.7726269315673	0	0	0	0	15	0	5.45851528384279	0	27.1858927259368	0	9.93377483443709	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV129"	32.5865580448065	12.30012300123	34.7593582887701	0	36.2622036262204	29.8013245033113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV130"	0	0	45.4545454545455	0	0	28.6975717439294	0	0	0	0	0	0	1.09170305676856	0	0.734753857457752	0	41.3907284768212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.258064516129	0	40.7239819004525	0	0	0	0	0	0	0
"ASV131"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218.009478672986	0	0	0	0	0	236.593059936909	0	0
"ASV133"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.72093023255814	0	0	0	0	0	0	0	0	0	0
"ASV134"	0	0	0	0	0	0	0	7.30688935281837	137.142857142857	0	75.0000000000001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	192.567567567568	0	0	0	0	0	0	48.951048951049	0	0	0	0	0	0
"ASV135"	10.183299389002	6.15006150061501	21.3903743315508	0	0	0	15.3256704980843	8.35073068893528	0	0	25	61.1353711790393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.0958904109589	0	0	0	60.2739726027397	0
"ASV136"	0	0	0	0	0	0	0	0	0	0	0	0	19.6506550218341	0	46.2894930198384	0	52.9801324503311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV137"	0	0	0	22.3880597014925	0	0	0	0	0	0	20	0	0	0	0	0	0	0	17.6991150442478	15.3172866520788	0	0	42.3728813559322	38.8888888888889	0	0	84.3373493975905	64.2857142857144	0	0	0	39.8671096345515	81.0810810810811	0	0	0	7.16845878136201	28.436018957346	0	0	0	0	0	0	21.9178082191781	0
"ASV138"	0	0	0	0	0	0	0	0	0	0	0	0	0	117.647058823529	0	34.8964013086151	0	54.0540540540541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV139"	0	0	0	0	0	0	0	0	0	0	0	0	36.0262008733624	0	0	76.3358778625954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV141"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36.0029390154298	44.711014176663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV142"	0	0	0	0	0	0	0	89.7703549060543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV143"	0	0	0	0	0	0	0	0	0	0	0	0	15.2838427947598	0	28.6554004408523	9.81461286804798	34.7682119205298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV144"	0	0	0	37.3134328358209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.7492625368732	0	0	0	0	0	0	0	0	92.857142857143	0	0	0	49.8338870431894	111.486486486487	0	0	0	0	0	22.6244343891403	0	0	0	0	0	0	0
"ASV145"	0	0	0	0	0	0	0	0	0	130.232558139535	0	0	0	0	0	7.63358778625954	0	0	0	0	0	0	46.6101694915255	0	0	0	0	64.2857142857144	0	0	0	0	30.4054054054054	38.9221556886228	0	0	0	0	0	0	0	0	13.5593220338983	0	0	0
"ASV146"	0	0	0	0	0	0	0	0	0	0	0	0	0	75.1633986928105	0	29.4438386041439	0	39.8293029871977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV147"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233.532934131737	0	0	0	0	0	0	0	0	0	0	0	0
"ASV148"	0	0	0	0	4.18410041841004	0	0	0	0	0	0	0	10.9170305676856	13.0718954248366	21.3078618662748	3.27153762268266	14.9006622516556	14.2247510668563	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV149"	0	0	0	0	0	18.7637969094923	0	0	0	0	0	0	5.45851528384279	13.0718954248366	11.756061719324	16.3576881134133	0	11.3798008534851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.1369863013699	0
"ASV150"	0	0	18.716577540107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.8888888888889	0	0	0	0	0	0	0	76.4119601328904	97.972972972973	0	0	0	0	9.478672985782	0	0	0	0	0	0	0	0
"ASV151"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV152"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81.3559322033899	0	0	72.5075528700906
"ASV153"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202.739726027397	0
"ASV154"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218.562874251497	0	0	0	0	0	0	0	0	0	0	0	0
"ASV156"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52.0833333333334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV158"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74.154852780807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV159"	0	0	0	0	18.1311018131102	0	7.66283524904215	0	0	0	70.0000000000001	0	3.27510917030568	0	0	0	0	0	0	0	0	0	0	0	0	88.2352941176472	0	14.2857142857143	0	0	0	0	0	0	0	69.7674418604651	0	0	0	0	0	0	0	0	0	0
"ASV161"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312.796208530806	0	0	0	0	0	0	0	0
"ASV162"	0	0	0	0	0	0	0	0	0	0	0	0	5.45851528384279	0	26.4511388684791	9.81461286804798	23.1788079470199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV163"	0	17.220172201722	5.3475935828877	0	0	15.4525386313466	0	0	0	0	0	0	0	0	5.87803085966201	3.27153762268266	19.8675496688742	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV165"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164.670658682635	0	0	0	0	0	0	0	0	0	0	0	0
"ASV166"	0	0	0	0	0	0	0	0	17.1428571428572	0	25	0	0	0	0	0	0	0	0	0	0	0	42.3728813559322	0	0	39.2156862745099	0	71.4285714285715	0	0	0	0	27.027027027027	0	0	0	0	0	0	13.986013986014	0	0	0	0	0	0
"ASV167"	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	14.9006622516556	0	0	0	0	0	25.4237288135593	0	0	49.0196078431373	0	0	0	21.2765957446809	0	0	37.1621621621622	0	0	0	0	56.872037914692	0	6.993006993007	0	0	0	0	13.6986301369863	0
"ASV168"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.55180014695077	26.1723009814613	18.2119205298013	11.3798008534851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV169"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV172"	0	0	0	0	0	0	0	0	0	65.1162790697675	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88.2352941176472	0	57.1428571428572	0	0	0	0	50.6756756756757	0	0	0	0	14.218009478673	0	0	0	0	0	0	0	0
"ASV173"	0	0	0	48.5074626865672	0	0	0	0	0	0	0	0	0	0	0	0	4.96688741721854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97.972972972973	0	0	0	0	0	0	0	0	0	0	0	8.21917808219178	0
"ASV174"	0	0	0	0	0	0	0	0	0	79.0697674418605	0	0	0	0	0	0	3.3112582781457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.9274447949527	0	0
"ASV175"	0	0	0	0	0	0	0	0	0	0	0	0	9.82532751091703	71.8954248366013	0	8.72410032715376	11.5894039735099	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"ASV177"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.4285714285715	0	0	0	79.734219269103	33.7837837837838	14.9700598802395	0	0	0	0	0	0	13.6986301369863	0	0	0	0	0
"ASV178"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84.4594594594595	0	0	0	0	0	0	0	0	0	37.2881355932204	0	24.6575342465754	0
